id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
13445897,JH245508,2024-05-01 02:40:00,005XX N STATE ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - GARAGE,True,False,1831,18,42,8,26,1176273.0,1904005.0,2024,2024-12-21T15:40:46.000,41.891948167,-87.628073894,"{'latitude': '41.891948167', 'longitude': '-87.628073894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446625,JH246383,2024-05-01 02:43:00,024XX N LINCOLN AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1932,19,43,7,05,1169969.0,1916707.0,2024,2024-12-21T15:40:46.000,41.926943028,-87.650854357,"{'latitude': '41.926943028', 'longitude': '-87.650854357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445912,JH245511,2024-05-01 02:50:00,031XX W CHICAGO AVE,0313,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1211,12,27,23,03,1155463.0,1905165.0,2024,2024-12-21T15:40:46.000,41.895575253,-87.704468638,"{'latitude': '41.895575253', 'longitude': '-87.704468638', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445885,JH245509,2024-05-01 02:55:00,051XX N PULASKI RD,0460,BATTERY,SIMPLE,STREET,False,False,1712,17,39,14,08B,1148789.0,1934191.0,2024,2024-12-21T15:40:46.000,41.975356716,-87.728228423,"{'latitude': '41.975356716', 'longitude': '-87.728228423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446796,JH245517,2024-05-01 02:58:00,084XX S EXCHANGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,423,4,10,46,07,1197282.0,1849635.0,2024,2024-12-21T15:40:46.000,41.742254922,-87.552732814,"{'latitude': '41.742254922', 'longitude': '-87.552732814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13457200,JH259369,2024-05-01 03:00:00,046XX N BEACON ST,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,1913,19,46,3,06,1166305.0,1930832.0,2024,2024-12-21T15:40:46.000,41.965781921,-87.663912538,"{'latitude': '41.965781921', 'longitude': '-87.663912538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445895,JH245515,2024-05-01 03:02:00,014XX N MOHAWK ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1821,18,27,8,14,1172398.0,1909848.0,2024,2024-12-21T15:40:46.000,41.908068206,-87.64213204,"{'latitude': '41.908068206', 'longitude': '-87.64213204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445902,JH245514,2024-05-01 03:07:00,007XX N ST LOUIS AVE,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,STREET,False,False,1121,11,27,23,24,1152907.0,1904946.0,2024,2024-12-21T15:40:46.000,41.895025322,-87.71386209,"{'latitude': '41.895025322', 'longitude': '-87.71386209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446627,JH246620,2024-05-01 03:30:00,045XX S HARDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,821,8,14,57,14,1150779.0,1874315.0,2024,2024-12-21T15:40:46.000,41.811012006,-87.722478035,"{'latitude': '41.811012006', 'longitude': '-87.722478035', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445930,JH245523,2024-05-01 03:30:00,045XX S LECLAIRE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,814,8,22,56,14,1143123.0,1874034.0,2024,2024-12-21T15:40:46.000,41.810386799,-87.750567036,"{'latitude': '41.810386799', 'longitude': '-87.750567036', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445920,JH245526,2024-05-01 03:40:00,025XX S LAWNDALE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,STREET,False,False,1013,10,22,30,03,1152112.0,1886874.0,2024,2024-12-21T15:40:46.000,41.845449453,-87.717258302,"{'latitude': '41.845449453', 'longitude': '-87.717258302', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447027,JH245540,2024-05-01 03:40:00,003XX S CICERO AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,False,False,1533,15,28,25,04B,1144438.0,1898165.0,2024,2024-12-21T15:40:46.000,41.876581037,-87.745137513,"{'latitude': '41.876581037', 'longitude': '-87.745137513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446001,JH245525,2024-05-01 03:41:00,076XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,False,True,624,6,8,69,08B,1182886.0,1854573.0,2024,2024-12-21T15:40:46.000,41.756151561,-87.605325888,"{'latitude': '41.756151561', 'longitude': '-87.605325888', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445892,JH245524,2024-05-01 03:42:00,063XX S JUSTINE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,725,7,16,67,08B,1167096.0,1862622.0,2024,2024-12-21T15:40:46.000,41.77859117,-87.662962869,"{'latitude': '41.77859117', 'longitude': '-87.662962869', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13467778,JH272610,2024-05-01 03:51:00,014XX N MILWAUKEE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1424,14,1,24,05,1163908.0,1909658.0,2024,2024-12-21T15:40:46.000,41.90773033,-87.673325168,"{'latitude': '41.90773033', 'longitude': '-87.673325168', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13448290,JH247392,2024-05-01 03:53:00,028XX N MOBILE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,2511,25,30,19,11,1133917.0,1918303.0,2024,2024-12-21T15:40:46.000,41.932033636,-87.783293785,"{'latitude': '41.932033636', 'longitude': '-87.783293785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447105,JH247035,2024-05-01 03:55:00,014XX S SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1021,10,24,29,14,1154597.0,1892901.0,2024,2024-12-21T15:40:46.000,41.861938953,-87.707977469,"{'latitude': '41.861938953', 'longitude': '-87.707977469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446024,JH245697,2024-05-01 04:00:00,010XX W WINONA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2024,20,48,3,07,1168200.0,1934299.0,2024,2024-12-21T15:40:46.000,41.975254637,-87.656844385,"{'latitude': '41.975254637', 'longitude': '-87.656844385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446002,JH245532,2024-05-01 04:00:00,078XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,624,6,6,69,08B,1181925.0,1853083.0,2024,2024-12-21T15:40:46.000,41.752085104,-87.608893692,"{'latitude': '41.752085104', 'longitude': '-87.608893692', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13451328,JH252161,2024-05-01 04:00:00,053XX S LONG AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,814,8,23,56,05,1141271.0,1868564.0,2024,2024-12-21T15:40:46.000,41.795410484,-87.757494489,"{'latitude': '41.795410484', 'longitude': '-87.757494489', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446844,JH245534,2024-05-01 04:10:00,001XX W 63RD ST,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,311,3,20,68,06,1176275.0,1863208.0,2024,2024-12-21T15:40:46.000,41.77999793,-87.629294594,"{'latitude': '41.77999793', 'longitude': '-87.629294594', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446330,JH245535,2024-05-01 04:14:00,091XX S THROOP ST,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2222,22,21,73,08A,1169267.0,1844158.0,2024,2024-12-21T15:40:46.000,41.72787676,-87.65553711,"{'latitude': '41.72787676', 'longitude': '-87.65553711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446058,JH245528,2024-05-01 04:22:00,075XX S STONY ISLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,411,4,8,43,05,1188125.0,1855104.0,2024,2024-12-21T15:40:46.000,41.757485413,-87.586109433,"{'latitude': '41.757485413', 'longitude': '-87.586109433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446643,JH245539,2024-05-01 04:30:00,067XX S MARSHFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,725,7,16,67,14,1166505.0,1859958.0,2024,2024-12-21T15:40:46.000,41.771293432,-87.665205392,"{'latitude': '41.771293432', 'longitude': '-87.665205392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446244,JH245687,2024-05-01 04:30:00,019XX E 87TH ST,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,False,412,4,8,45,05,1190588.0,1847672.0,2024,2024-12-21T15:40:46.000,41.737032276,-87.577322335,"{'latitude': '41.737032276', 'longitude': '-87.577322335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446354,JH246133,2024-05-01 04:53:00,077XX S CLYDE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,414,4,8,43,07,1191548.0,1853993.0,2024,2024-12-21T15:40:46.000,41.754354465,-87.573600779,"{'latitude': '41.754354465', 'longitude': '-87.573600779', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446741,JH245971,2024-05-01 04:55:00,003XX W LOCUST ST,0810,THEFT,OVER $500,STREET,False,False,1823,18,2,8,06,1173549.0,1906528.0,2024,2024-12-21T15:40:46.000,41.898932424,-87.638002755,"{'latitude': '41.898932424', 'longitude': '-87.638002755', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13454357,JH245567,2024-05-01 05:00:00,067XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,332,3,5,43,08B,1188697.0,1860548.0,2024,2024-12-21T15:40:46.000,41.772410563,-87.583839318,"{'latitude': '41.772410563', 'longitude': '-87.583839318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13769681,JJ174725,2024-05-01 05:00:00,013XX E HYDE PARK BLVD,500E,OTHER OFFENSE,EAVESDROPPING,RESIDENCE,False,False,234,2,4,41,26,1186192.0,1871460.0,2024,2025-03-12T15:40:54.000,41.802413509,-87.592677218,"{'latitude': '41.802413509', 'longitude': '-87.592677218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13449272,JH245550,2024-05-01 05:10:00,072XX S COTTAGE GROVE AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,COMMERCIAL / BUSINESS OFFICE,False,False,323,3,6,69,03,1182816.0,1857044.0,2024,2024-12-21T15:40:46.000,41.762933861,-87.605505804,"{'latitude': '41.762933861', 'longitude': '-87.605505804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445959,JH245546,2024-05-01 05:10:00,055XX N KENMORE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - PORCH / HALLWAY,False,False,2023,20,48,77,05,1168251.0,1936906.0,2024,2024-12-21T15:40:46.000,41.982407209,-87.656581101,"{'latitude': '41.982407209', 'longitude': '-87.656581101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445968,JH245563,2024-05-01 05:16:00,054XX S HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,True,True,932,9,16,61,08B,1165605.0,1868624.0,2024,2024-12-21T15:40:46.000,41.795093176,-87.668258778,"{'latitude': '41.795093176', 'longitude': '-87.668258778', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446787,JH245591,2024-05-01 05:25:00,085XX S MUSKEGON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,423,4,10,46,14,1196637.0,1848840.0,2024,2024-12-21T15:40:46.000,41.74008941,-87.55512238,"{'latitude': '41.74008941', 'longitude': '-87.55512238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446011,JH245574,2024-05-01 05:30:00,008XX E 81ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,631,6,8,44,14,1183138.0,1851471.0,2024,2024-12-21T15:40:46.000,41.747633492,-87.604498673,"{'latitude': '41.747633492', 'longitude': '-87.604498673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445961,JH245557,2024-05-01 05:39:00,013XX W HOLLYWOOD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,2013,20,48,77,04A,1166174.0,1938020.0,2024,2024-12-21T15:40:46.000,41.985508834,-87.664187753,"{'latitude': '41.985508834', 'longitude': '-87.664187753', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445981,JH245606,2024-05-01 05:56:00,011XX S KILBOURN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1131,11,24,29,14,1146550.0,1894902.0,2024,2024-12-21T15:40:46.000,41.867586991,-87.737466011,"{'latitude': '41.867586991', 'longitude': '-87.737466011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446228,JH246028,2024-05-01 06:00:00,015XX W 71ST ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,734,7,17,67,03,1167147.0,1857641.0,2024,2024-12-21T15:40:46.000,41.76492157,-87.662918244,"{'latitude': '41.76492157', 'longitude': '-87.662918244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447222,JH247168,2024-05-01 06:00:00,020XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1234,12,25,31,14,1166034.0,1890383.0,2024,2024-12-21T15:40:46.000,41.854793059,-87.66606593,"{'latitude': '41.854793059', 'longitude': '-87.66606593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446450,JH246243,2024-05-01 06:00:00,006XX W 61ST PL,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,711,7,16,68,06,1172987.0,1864107.0,2024,2024-12-21T15:40:46.000,41.782538127,-87.641322308,"{'latitude': '41.782538127', 'longitude': '-87.641322308', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447285,JH247017,2024-05-01 06:00:00,005XX W LAKE ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,121,1,34,28,06,1172574.0,1901698.0,2024,2024-12-21T15:40:46.000,41.885700244,-87.641726854,"{'latitude': '41.885700244', 'longitude': '-87.641726854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446010,JH245623,2024-05-01 06:00:00,029XX N CLYBOURN AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,RESIDENCE,False,False,1931,19,32,5,11,1161497.0,1919582.0,2024,2024-12-21T15:40:46.000,41.935013029,-87.681904951,"{'latitude': '41.935013029', 'longitude': '-87.681904951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446036,JH245620,2024-05-01 06:00:00,010XX N MAYFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1511,15,29,25,08B,1136837.0,1906376.0,2024,2024-12-21T15:40:46.000,41.899252644,-87.772849456,"{'latitude': '41.899252644', 'longitude': '-87.772849456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446083,JH245712,2024-05-01 06:00:00,003XX N HAMLIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1122,11,37,26,07,1150995.0,1902100.0,2024,2024-12-21T15:40:46.000,41.88725327,-87.720959008,"{'latitude': '41.88725327', 'longitude': '-87.720959008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13506419,JH319534,2024-05-01 06:00:00,022XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,RESTAURANT,False,False,1431,14,1,22,06,1157482.0,1915009.0,2024,2024-12-21T15:40:46.000,41.922547152,-87.696784988,"{'latitude': '41.922547152', 'longitude': '-87.696784988', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13563584,JH386476,2024-05-01 06:02:00,055XX N NORTHWEST HWY,0810,THEFT,OVER $500,SMALL RETAIL STORE,False,False,1622,16,45,11,06,1134408.0,1936605.0,2024,2024-12-21T15:40:46.000,41.982247519,-87.781055941,"{'latitude': '41.982247519', 'longitude': '-87.781055941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445979,JH245596,2024-05-01 06:13:00,088XX S EGGLESTON AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,2223,22,21,71,15,1174844.0,1846380.0,2024,2024-12-21T15:40:46.000,41.733851901,-87.635041585,"{'latitude': '41.733851901', 'longitude': '-87.635041585', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446407,JH246059,2024-05-01 06:15:00,038XX W OHIO ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1122,11,27,23,07,1150815.0,1903734.0,2024,2024-12-21T15:40:46.000,41.89174066,-87.721577245,"{'latitude': '41.89174066', 'longitude': '-87.721577245', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446045,JH245642,2024-05-01 06:17:00,084XX S MARQUETTE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,423,4,7,46,05,1195628.0,1849618.0,2024,2024-12-21T15:40:46.000,41.742249284,-87.558793493,"{'latitude': '41.742249284', 'longitude': '-87.558793493', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445986,JH245589,2024-05-01 06:25:00,034XX W CHICAGO AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,False,1121,11,27,23,18,1153483.0,1905125.0,2024,2024-12-21T15:40:46.000,41.895505083,-87.71174182,"{'latitude': '41.895505083', 'longitude': '-87.71174182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446677,JH246518,2024-05-01 06:30:00,059XX N NORTHWEST HWY,0820,THEFT,$500 AND UNDER,STREET,False,False,1611,16,41,10,06,1131268.0,1938924.0,2024,2024-12-21T15:40:46.000,41.988666046,-87.79255043,"{'latitude': '41.988666046', 'longitude': '-87.79255043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445966,JH245592,2024-05-01 06:30:00,060XX S CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,825,8,16,66,14,1158747.0,1864461.0,2024,2024-12-21T15:40:46.000,41.783812174,-87.693520859,"{'latitude': '41.783812174', 'longitude': '-87.693520859', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446102,JH245707,2024-05-01 06:43:00,022XX S WOLCOTT AVE,0560,ASSAULT,SIMPLE,STREET,False,True,1034,10,25,31,08A,1164050.0,1889266.0,2024,2024-12-21T15:40:46.000,41.851769981,-87.673379563,"{'latitude': '41.851769981', 'longitude': '-87.673379563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13445988,JH245611,2024-05-01 06:45:00,006XX W 80TH ST,0580,STALKING,SIMPLE,STREET,False,True,621,6,6,71,08A,1173220.0,1851838.0,2024,2024-12-21T15:40:46.000,41.748865373,-87.640830213,"{'latitude': '41.748865373', 'longitude': '-87.640830213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446429,JH246320,2024-05-01 06:50:00,0000X E 9TH ST,1570,SEX OFFENSE,PUBLIC INDECENCY,CTA TRAIN,False,False,123,1,4,32,17,1176574.0,1896201.0,2024,2024-12-21T15:40:46.000,41.870526756,-87.627204283,"{'latitude': '41.870526756', 'longitude': '-87.627204283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13447125,JH247040,2024-05-01 06:53:00,005XX W 27TH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,914,9,11,60,06,1173001.0,1886684.0,2024,2024-12-21T15:40:46.000,41.844491295,-87.640603729,"{'latitude': '41.844491295', 'longitude': '-87.640603729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13446046,JH245609,2024-05-01 06:56:00,015XX S CHRISTIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1021,10,24,29,14,1154286.0,1892174.0,2024,2024-12-21T15:40:46.000,41.859950194,-87.709138509,"{'latitude': '41.859950194', 'longitude': '-87.709138509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
